Date;Time;SensorId;Value
01.01.2019;13:46:22;12;5,81
01.01.2019;13:46:24;6;15,44
01.01.2019;13:46:27;22;203,27
01.01.2019;13:46:31;28;207,97
01.01.2019;13:46:37;34;214,63
01.01.2019;13:46:41;36;-0,37
01.01.2019;13:46:44;4;257,11
01.01.2019;13:46:52;10;213,19
01.01.2019;13:46:58;30;-0,81
01.01.2019;13:48:00;1;254,05
01.01.2019;13:48:00;3;13,98
01.01.2019;13:48:00;7;210,35
01.01.2019;13:48:00;9;5,12
01.01.2019;13:48:00;13;229,41
01.01.2019;13:48:00;15;9,77
01.01.2019;13:48:00;19;203,96
01.01.2019;13:48:00;21;3,46
01.01.2019;13:48:00;24;6,41
01.01.2019;13:48:00;25;208,88
01.01.2019;13:48:00;27;0,00
01.01.2019;13:48:00;31;219,17
01.01.2019;13:48:00;33;0,42
01.01.2019;13:48:01;18;9,92
01.01.2019;13:48:16;16;228,20
01.01.2019;13:48:22;12;5,64
01.01.2019;13:48:24;6;15,69
01.01.2019;13:48:27;22;201,84
01.01.2019;13:48:31;28;213,77
01.01.2019;13:48:37;34;221,07
01.01.2019;13:48:41;36;1,81
01.01.2019;13:48:44;4;258,81
01.01.2019;13:48:52;10;212,14
01.01.2019;13:48:58;30;1,76
01.01.2019;13:50:00;1;254,05
01.01.2019;13:50:00;2;-12,19
01.01.2019;13:50:00;3;13,98
01.01.2019;13:50:00;7;210,35
01.01.2019;13:50:00;8;2,24
01.01.2019;13:50:00;9;5,12
01.01.2019;13:50:00;13;229,41
01.01.2019;13:50:00;14;-13,62
01.01.2019;13:50:00;15;9,77
01.01.2019;13:50:00;19;202,63
01.01.2019;13:50:00;20;-8,51
01.01.2019;13:50:00;21;3,46
01.01.2019;13:50:00;24;5,89
01.01.2019;13:50:00;25;207,01
01.01.2019;13:50:00;26;-10,12
01.01.2019;13:50:00;27;0,00
01.01.2019;13:50:00;31;219,17
01.01.2019;13:50:00;32;-3,72
01.01.2019;13:50:00;33;1,07
01.01.2019;13:50:01;18;11,03
01.01.2019;13:50:05;17;-12,19
01.01.2019;13:50:12;5;-10,90
01.01.2019;13:50:16;16;227,29
01.01.2019;13:50:22;12;5,27
01.01.2019;13:50:24;6;16,96
01.01.2019;13:50:27;22;203,28
01.01.2019;13:50:31;28;210,59
01.01.2019;13:50:34;11;3,60
01.01.2019;13:50:37;34;215,69
01.01.2019;13:50:41;36;1,79
01.01.2019;13:50:43;23;-7,37
01.01.2019;13:50:44;4;256,05
01.01.2019;13:50:52;10;215,30
01.01.2019;13:50:53;35;-2,50
01.01.2019;13:50:55;29;-8,98
01.01.2019;13:50:58;30;-0,39
01.01.2019;13:52:00;1;254,05
01.01.2019;13:52:00;3;13,98
01.01.2019;13:52:00;7;209,74
01.01.2019;13:52:00;9;5,12
01.01.2019;13:52:00;13;229,41
01.01.2019;13:52:00;15;9,77
01.01.2019;13:52:00;19;201,82
01.01.2019;13:52:00;21;3,46
01.01.2019;13:52:00;24;2,49
01.01.2019;13:52:00;25;206,53
01.01.2019;13:52:00;27;0,00
01.01.2019;13:52:00;31;219,17
01.01.2019;13:52:00;33;1,07
01.01.2019;13:52:01;18;9,30
01.01.2019;13:52:16;16;226,92
01.01.2019;13:52:22;12;5,12
01.01.2019;13:52:24;6;14,49
01.01.2019;13:52:27;22;198,16
01.01.2019;13:52:31;28;201,62
01.01.2019;13:52:37;34;223,00
01.01.2019;13:52:41;36;3,14
01.01.2019;13:52:44;4;254,07
01.01.2019;13:52:52;10;208,51
01.01.2019;13:52:58;30;2,53
01.01.2019;13:54:00;1;254,05
01.01.2019;13:54:00;3;13,98
01.01.2019;13:54:00;7;209,74
01.01.2019;13:54:00;9;5,12
01.01.2019;13:54:00;13;229,41
01.01.2019;13:54:00;15;9,77
01.01.2019;13:54:00;19;201,82
01.01.2019;13:54:00;21;3,46
01.01.2019;13:54:00;24;4,86
01.01.2019;13:54:00;25;205,76
01.01.2019;13:54:00;27;0,00
01.01.2019;13:54:00;31;221,07
01.01.2019;13:54:00;33;1,07
01.01.2019;13:54:01;18;11,72
01.01.2019;13:54:16;16;224,94
01.01.2019;13:54:22;12;4,33
01.01.2019;13:54:24;6;13,74
01.01.2019;13:54:27;22;204,20
01.01.2019;13:54:31;28;206,76
01.01.2019;13:54:37;34;220,71
01.01.2019;13:54:41;36;0,66
01.01.2019;13:54:44;4;252,32
01.01.2019;13:54:52;10;206,64
01.01.2019;13:54:58;30;0,85
01.01.2019;13:55:00;2;-12,19
01.01.2019;13:55:00;8;2,68
01.01.2019;13:55:00;14;-13,23
01.01.2019;13:55:00;20;-8,51
01.01.2019;13:55:00;26;-10,45
01.01.2019;13:55:00;32;-3,72
01.01.2019;13:55:05;17;-12,01
01.01.2019;13:55:12;5;-12,02
01.01.2019;13:55:34;11;3,38
01.01.2019;13:55:43;23;-8,90
01.01.2019;13:55:53;35;-3,59
01.01.2019;13:55:55;29;-10,84
01.01.2019;13:56:00;1;255,17
01.01.2019;13:56:00;3;13,62
01.01.2019;13:56:00;7;208,52
01.01.2019;13:56:00;9;5,12
01.01.2019;13:56:00;13;229,41
01.01.2019;13:56:00;15;9,77
01.01.2019;13:56:00;19;201,82
01.01.2019;13:56:00;21;3,46
01.01.2019;13:56:00;24;5,81
01.01.2019;13:56:00;25;205,05
01.01.2019;13:56:00;27;0,00
01.01.2019;13:56:00;31;221,62
01.01.2019;13:56:00;33;1,07
01.01.2019;13:56:01;18;11,06
01.01.2019;13:56:16;16;231,41
01.01.2019;13:56:22;12;6,92
01.01.2019;13:56:24;6;14,36
01.01.2019;13:56:27;22;202,55
01.01.2019;13:56:31;28;208,43
01.01.2019;13:56:37;34;217,65
01.01.2019;13:56:41;36;3,98
01.01.2019;13:56:44;4;251,87
01.01.2019;13:56:52;10;207,87
01.01.2019;13:56:58;30;-0,59
01.01.2019;13:58:00;1;255,17
01.01.2019;13:58:00;3;11,71
01.01.2019;13:58:00;7;208,25
01.01.2019;13:58:00;9;5,12
01.01.2019;13:58:00;13;228,56
01.01.2019;13:58:00;15;9,77
01.01.2019;13:58:00;19;201,82
01.01.2019;13:58:00;21;3,46
01.01.2019;13:58:00;24;4,05
01.01.2019;13:58:00;25;205,05
01.01.2019;13:58:00;27;0,00
01.01.2019;13:58:00;31;221,62
01.01.2019;13:58:00;33;1,07
01.01.2019;13:58:01;18;10,34
01.01.2019;13:58:16;16;228,06
01.01.2019;13:58:22;12;5,92
01.01.2019;13:58:24;6;12,48
01.01.2019;13:58:27;22;200,75
01.01.2019;13:58:31;28;204,04
01.01.2019;13:58:37;34;220,66
01.01.2019;13:58:41;36;1,46
01.01.2019;13:58:44;4;254,56
01.01.2019;13:58:52;10;207,70
01.01.2019;13:58:58;30;0,62
01.01.2019;14:00:00;1;255,17
01.01.2019;14:00:00;2;-12,79
01.01.2019;14:00:00;3;11,71
01.01.2019;14:00:00;7;207,13
01.01.2019;14:00:00;8;3,17
01.01.2019;14:00:00;9;5,12
01.01.2019;14:00:00;13;228,56
01.01.2019;14:00:00;14;-12,75
01.01.2019;14:00:00;15;9,77
01.01.2019;14:00:00;19;200,64
01.01.2019;14:00:00;20;-8,51
01.01.2019;14:00:00;21;3,46
01.01.2019;14:00:00;24;5,44
01.01.2019;14:00:00;25;203,91
01.01.2019;14:00:00;26;-10,87
01.01.2019;14:00:00;27;0,00
01.01.2019;14:00:00;31;221,62
01.01.2019;14:00:00;32;-4,20
01.01.2019;14:00:00;33;1,07
01.01.2019;14:00:01;18;10,43
01.01.2019;14:00:05;17;-13,75
01.01.2019;14:00:12;5;-13,25
01.01.2019;14:00:16;16;225,86
01.01.2019;14:00:22;12;5,04
01.01.2019;14:00:24;6;14,30
01.01.2019;14:00:27;22;199,80
01.01.2019;14:00:31;28;206,38
01.01.2019;14:00:34;11;2,44
01.01.2019;14:00:37;34;217,39
01.01.2019;14:00:41;36;1,12
01.01.2019;14:00:43;23;-7,18
01.01.2019;14:00:44;4;255,86
01.01.2019;14:00:52;10;211,13
01.01.2019;14:00:53;35;-3,13
01.01.2019;14:00:55;29;-9,53
01.01.2019;14:00:58;30;-0,69
01.01.2019;14:02:00;1;255,17
01.01.2019;14:02:00;3;11,71
01.01.2019;14:02:00;7;205,65
01.01.2019;14:02:00;9;5,12
01.01.2019;14:02:00;13;228,56
01.01.2019;14:02:00;15;9,77
01.01.2019;14:02:00;19;200,00
01.01.2019;14:02:00;21;4,91
01.01.2019;14:02:00;24;4,03
01.01.2019;14:02:00;25;203,91
01.01.2019;14:02:00;27;0,00
01.01.2019;14:02:00;31;221,62
01.01.2019;14:02:00;33;1,07
01.01.2019;14:02:01;18;11,24
01.01.2019;14:02:16;16;224,63
01.01.2019;14:02:22;12;4,55
01.01.2019;14:02:24;6;13,48
01.01.2019;14:02:27;22;201,19
01.01.2019;14:02:31;28;199,23
01.01.2019;14:02:37;34;221,06
01.01.2019;14:02:41;36;3,90
01.01.2019;14:02:44;4;252,99
01.01.2019;14:02:52;10;207,59
01.01.2019;14:02:58;30;0,78
01.01.2019;14:04:00;1;255,17
01.01.2019;14:04:00;3;11,71
01.01.2019;14:04:00;7;203,89
01.01.2019;14:04:00;9;5,12
01.01.2019;14:04:00;13;227,27
01.01.2019;14:04:00;15;9,77
01.01.2019;14:04:00;19;200,00
01.01.2019;14:04:00;21;4,91
01.01.2019;14:04:00;24;5,37
01.01.2019;14:04:00;25;203,91
01.01.2019;14:04:00;27;0,00
01.01.2019;14:04:00;31;221,62
01.01.2019;14:04:00;33;1,07
01.01.2019;14:04:01;18;10,68
01.01.2019;14:04:16;16;223,71
01.01.2019;14:04:22;12;4,69
01.01.2019;14:04:24;6;11,73
01.01.2019;14:04:27;22;199,77
01.01.2019;14:04:31;28;202,57
01.01.2019;14:04:37;34;219,16
01.01.2019;14:04:41;36;2,42
01.01.2019;14:04:44;4;253,84
01.01.2019;14:04:52;10;201,45
01.01.2019;14:04:58;30;0,02
01.01.2019;14:05:00;2;-12,79
01.01.2019;14:05:00;8;3,74
01.01.2019;14:05:00;14;-12,38
01.01.2019;14:05:00;20;-8,51
01.01.2019;14:05:00;26;-11,26
01.01.2019;14:05:00;32;-4,55
01.01.2019;14:05:05;17;-12,01
01.01.2019;14:05:12;5;-13,00
01.01.2019;14:05:34;11;3,81
01.01.2019;14:05:43;23;-7,14
01.01.2019;14:05:53;35;-6,39
01.01.2019;14:05:55;29;-9,89
01.01.2019;14:06:00;1;255,17
01.01.2019;14:06:00;3;11,71
01.01.2019;14:06:00;7;203,89
01.01.2019;14:06:00;9;5,12
01.01.2019;14:06:00;13;226,11
01.01.2019;14:06:00;15;9,44
01.01.2019;14:06:00;19;200,00
01.01.2019;14:06:00;21;4,91
01.01.2019;14:06:00;24;6,29
01.01.2019;14:06:00;25;202,46
01.01.2019;14:06:00;27;0,00
01.01.2019;14:06:00;31;221,62
01.01.2019;14:06:00;33;1,81
01.01.2019;14:06:01;18;11,94
01.01.2019;14:06:16;16;226,21
01.01.2019;14:06:22;12;6,16
01.01.2019;14:06:24;6;13,86
01.01.2019;14:06:27;22;203,74
01.01.2019;14:06:31;28;203,42
01.01.2019;14:06:37;34;219,79
01.01.2019;14:06:41;36;3,54
01.01.2019;14:06:44;4;250,83
01.01.2019;14:06:52;10;206,77
01.01.2019;14:06:58;30;0,27
01.01.2019;14:08:00;1;255,55
01.01.2019;14:08:00;3;10,74
01.01.2019;14:08:00;7;203,89
01.01.2019;14:08:00;9;4,75
01.01.2019;14:08:00;13;226,11
01.01.2019;14:08:00;15;9,44
01.01.2019;14:08:00;19;201,99
01.01.2019;14:08:00;21;4,91
01.01.2019;14:08:00;24;5,72
01.01.2019;14:08:00;25;200,79
01.01.2019;14:08:00;27;0,00
01.01.2019;14:08:00;31;223,31
01.01.2019;14:08:00;33;1,81
01.01.2019;14:08:01;18;9,38
01.01.2019;14:08:16;16;228,93
01.01.2019;14:08:22;12;6,88
01.01.2019;14:08:24;6;12,00
01.01.2019;14:08:27;22;199,35
01.01.2019;14:08:31;28;200,31
01.01.2019;14:08:37;34;224,99
01.01.2019;14:08:41;36;1,30
01.01.2019;14:08:44;4;254,03
01.01.2019;14:08:52;10;204,54
01.01.2019;14:08:58;30;1,67
01.01.2019;14:10:00;1;255,83
01.01.2019;14:10:00;2;-12,79
01.01.2019;14:10:00;3;10,74
01.01.2019;14:10:00;7;203,89
01.01.2019;14:10:00;8;4,13
01.01.2019;14:10:00;9;4,75
01.01.2019;14:10:00;13;224,66
01.01.2019;14:10:00;14;-12,38
01.01.2019;14:10:00;15;9,44
01.01.2019;14:10:00;19;202,60
01.01.2019;14:10:00;20;-8,51
01.01.2019;14:10:00;21;4,91
01.01.2019;14:10:00;24;4,19
01.01.2019;14:10:00;25;200,00
01.01.2019;14:10:00;26;-11,83
01.01.2019;14:10:00;27;0,00
01.01.2019;14:10:00;31;224,80
01.01.2019;14:10:00;32;-4,55
01.01.2019;14:10:00;33;1,81
01.01.2019;14:10:01;18;9,29
01.01.2019;14:10:05;17;-11,63
01.01.2019;14:10:12;5;-13,63
01.01.2019;14:10:16;16;227,49
01.01.2019;14:10:22;12;6,88
01.01.2019;14:10:24;6;13,44
01.01.2019;14:10:27;22;199,72
01.01.2019;14:10:31;28;195,69
01.01.2019;14:10:34;11;2,34
01.01.2019;14:10:37;34;229,07
01.01.2019;14:10:41;36;2,23
01.01.2019;14:10:43;23;-10,26
01.01.2019;14:10:44;4;251,50
01.01.2019;14:10:52;10;208,14
01.01.2019;14:10:53;35;-3,75
01.01.2019;14:10:55;29;-13,57
01.01.2019;14:10:58;30;2,71
01.01.2019;14:12:00;1;256,73
01.01.2019;14:12:00;3;10,74
01.01.2019;14:12:00;7;203,89
01.01.2019;14:12:00;9;4,75
01.01.2019;14:12:00;13;224,30
01.01.2019;14:12:00;15;9,44
01.01.2019;14:12:00;19;204,47
01.01.2019;14:12:00;21;4,91
01.01.2019;14:12:00;24;6,18
01.01.2019;14:12:00;25;200,00
01.01.2019;14:12:00;27;0,00
01.01.2019;14:12:00;31;224,48
01.01.2019;14:12:00;33;1,81
01.01.2019;14:12:01;18;9,72
01.01.2019;14:12:16;16;227,68
01.01.2019;14:12:22;12;7,10
01.01.2019;14:12:24;6;12,10
01.01.2019;14:12:27;22;202,67
01.01.2019;14:12:31;28;200,68
01.01.2019;14:12:37;34;227,63
01.01.2019;14:12:41;36;2,00
01.01.2019;14:12:44;4;255,15
01.01.2019;14:12:52;10;204,79
01.01.2019;14:12:58;30;2,26
01.01.2019;14:14:00;1;256,73
01.01.2019;14:14:00;3;10,74
01.01.2019;14:14:00;7;203,89
01.01.2019;14:14:00;9;4,75
01.01.2019;14:14:00;13;223,83
01.01.2019;14:14:00;15;9,44
01.01.2019;14:14:00;19;204,47
01.01.2019;14:14:00;21;4,91
01.01.2019;14:14:00;24;5,23
01.01.2019;14:14:00;25;200,00
01.01.2019;14:14:00;27;0,00
01.01.2019;14:14:00;31;224,48
01.01.2019;14:14:00;33;1,81
01.01.2019;14:14:01;18;8,73
01.01.2019;14:14:16;16;222,10
01.01.2019;14:14:22;12;5,06
01.01.2019;14:14:24;6;10,01
01.01.2019;14:14:27;22;200,18
01.01.2019;14:14:31;28;198,31
01.01.2019;14:14:37;34;225,39
01.01.2019;14:14:41;36;2,15
01.01.2019;14:14:44;4;259,80
01.01.2019;14:14:52;10;199,57
01.01.2019;14:14:58;30;1,36
01.01.2019;14:15:00;2;-12,79
01.01.2019;14:15:00;8;4,69
01.01.2019;14:15:00;14;-12,38
01.01.2019;14:15:00;20;-8,51
01.01.2019;14:15:00;26;-12,20
01.01.2019;14:15:00;32;-4,88
01.01.2019;14:15:05;17;-13,40
01.01.2019;14:15:12;5;-14,58
01.01.2019;14:15:34;11;5,04
01.01.2019;14:15:43;23;-9,55
01.01.2019;14:15:53;35;-3,77
01.01.2019;14:15:55;29;-13,24
01.01.2019;14:16:00;1;256,73
01.01.2019;14:16:00;3;10,74
01.01.2019;14:16:00;7;202,29
01.01.2019;14:16:00;9;3,70
01.01.2019;14:16:00;13;223,83
01.01.2019;14:16:00;15;9,44
01.01.2019;14:16:00;19;204,47
01.01.2019;14:16:00;21;4,91
01.01.2019;14:16:00;24;4,64
01.01.2019;14:16:00;25;200,00
01.01.2019;14:16:00;27;0,00
01.01.2019;14:16:00;31;224,48
01.01.2019;14:16:00;33;1,81
01.01.2019;14:16:01;18;12,01
01.01.2019;14:16:16;16;221,89
01.01.2019;14:16:22;12;3,93
01.01.2019;14:16:24;6;9,80
01.01.2019;14:16:27;22;208,38
01.01.2019;14:16:31;28;196,83
01.01.2019;14:16:37;34;224,22
01.01.2019;14:16:41;36;1,05
01.01.2019;14:16:44;4;258,96
01.01.2019;14:16:52;10;197,43
01.01.2019;14:16:58;30;0,90
01.01.2019;14:18:00;1;258,52
01.01.2019;14:18:00;3;10,74
01.01.2019;14:18:00;7;202,29
01.01.2019;14:18:00;9;3,70
01.01.2019;14:18:00;13;223,83
01.01.2019;14:18:00;15;9,44
01.01.2019;14:18:00;19;205,06
01.01.2019;14:18:00;21;4,91
01.01.2019;14:18:00;24;6,43
01.01.2019;14:18:00;25;200,00
01.01.2019;14:18:00;27;0,00
01.01.2019;14:18:00;31;224,19
01.01.2019;14:18:00;33;1,81
01.01.2019;14:18:01;18;10,12
01.01.2019;14:18:16;16;227,90
01.01.2019;14:18:22;12;6,33
01.01.2019;14:18:24;6;12,52
01.01.2019;14:18:27;22;204,25
01.01.2019;14:18:31;28;201,30
01.01.2019;14:18:37;34;227,62
01.01.2019;14:18:41;36;2,22
01.01.2019;14:18:44;4;258,36
01.01.2019;14:18:52;10;204,24
01.01.2019;14:18:58;30;2,37
01.01.2019;14:20:00;1;258,52
01.01.2019;14:20:00;2;-13,16
01.01.2019;14:20:00;3;10,74
01.01.2019;14:20:00;7;202,29
01.01.2019;14:20:00;8;4,69
01.01.2019;14:20:00;9;3,70
01.01.2019;14:20:00;13;223,83
01.01.2019;14:20:00;14;-12,05
01.01.2019;14:20:00;15;9,44
01.01.2019;14:20:00;19;205,06
01.01.2019;14:20:00;20;-7,96
01.01.2019;14:20:00;21;4,91
01.01.2019;14:20:00;24;4,30
01.01.2019;14:20:00;25;200,00
01.01.2019;14:20:00;26;-12,67
01.01.2019;14:20:00;27;0,00
01.01.2019;14:20:00;31;223,97
01.01.2019;14:20:00;32;-5,33
01.01.2019;14:20:00;33;1,81
01.01.2019;14:20:01;18;9,72
01.01.2019;14:20:05;17;-12,93
01.01.2019;14:20:12;5;-13,17
01.01.2019;14:20:16;16;220,98
01.01.2019;14:20:22;12;3,56
01.01.2019;14:20:24;6;11,48
01.01.2019;14:20:27;22;203,26
01.01.2019;14:20:31;28;195,98
01.01.2019;14:20:34;11;6,00
01.01.2019;14:20:37;34;227,74
01.01.2019;14:20:41;36;4,74
01.01.2019;14:20:43;23;-7,18
01.01.2019;14:20:44;4;260,09
01.01.2019;14:20:52;10;201,65
01.01.2019;14:20:53;35;-6,74
01.01.2019;14:20:55;29;-11,89
01.01.2019;14:20:58;30;2,51
01.01.2019;14:22:00;1;259,62
01.01.2019;14:22:00;3;10,74
01.01.2019;14:22:00;7;202,29
01.01.2019;14:22:00;9;3,70
01.01.2019;14:22:00;13;223,83
01.01.2019;14:22:00;15;9,44
01.01.2019;14:22:00;19;205,06
01.01.2019;14:22:00;21;4,91
01.01.2019;14:22:00;24;6,91
01.01.2019;14:22:00;25;200,56
01.01.2019;14:22:00;27;0,00
01.01.2019;14:22:00;31;223,97
01.01.2019;14:22:00;33;1,01
01.01.2019;14:22:01;18;9,98
01.01.2019;14:22:16;16;226,75
01.01.2019;14:22:22;12;5,87
01.01.2019;14:22:24;6;11,44
01.01.2019;14:22:27;22;203,91
01.01.2019;14:22:31;28;203,07
01.01.2019;14:22:37;34;220,13
01.01.2019;14:22:41;36;2,85
01.01.2019;14:22:44;4;255,23
01.01.2019;14:22:52;10;201,55
01.01.2019;14:22:58;30;-0,54
01.01.2019;14:24:00;1;259,62
01.01.2019;14:24:00;3;10,26
01.01.2019;14:24:00;7;202,29
01.01.2019;14:24:00;9;2,90
01.01.2019;14:24:00;13;222,33
01.01.2019;14:24:00;15;9,44
01.01.2019;14:24:00;19;205,06
01.01.2019;14:24:00;21;4,91
01.01.2019;14:24:00;24;5,46
01.01.2019;14:24:00;25;200,56
01.01.2019;14:24:00;27;0,00
01.01.2019;14:24:00;31;223,97
01.01.2019;14:24:00;33;1,01
01.01.2019;14:24:01;18;10,22
01.01.2019;14:24:16;16;221,03
01.01.2019;14:24:22;12;3,38
01.01.2019;14:24:24;6;10,96
01.01.2019;14:24:27;22;204,50
01.01.2019;14:24:31;28;199,45
01.01.2019;14:24:37;34;222,31
01.01.2019;14:24:41;36;1,64
01.01.2019;14:24:44;4;259,41
01.01.2019;14:24:52;10;201,53
01.01.2019;14:24:58;30;0,34
01.01.2019;14:25:00;2;-13,68
01.01.2019;14:25:00;8;4,69
01.01.2019;14:25:00;14;-11,54
01.01.2019;14:25:00;20;-7,96
01.01.2019;14:25:00;26;-12,67
01.01.2019;14:25:00;32;-5,33
01.01.2019;14:25:05;17;-11,45
01.01.2019;14:25:12;5;-14,13
01.01.2019;14:25:34;11;4,52
01.01.2019;14:25:43;23;-8,44
01.01.2019;14:25:53;35;-5,54
01.01.2019;14:25:55;29;-13,15
01.01.2019;14:26:00;1;259,29
01.01.2019;14:26:00;3;10,26
01.01.2019;14:26:00;7;202,52
01.01.2019;14:26:00;9;2,90
01.01.2019;14:26:00;13;221,91
01.01.2019;14:26:00;15;9,44
01.01.2019;14:26:00;19;206,20
01.01.2019;14:26:00;21;4,91
01.01.2019;14:26:00;24;7,63
01.01.2019;14:26:00;25;200,56
01.01.2019;14:26:00;27;0,00
01.01.2019;14:26:00;31;222,53
01.01.2019;14:26:00;33;1,01
01.01.2019;14:26:01;18;9,98
01.01.2019;14:26:16;16;223,76
01.01.2019;14:26:22;12;4,64
01.01.2019;14:26:24;6;9,82
01.01.2019;14:26:27;22;205,05
01.01.2019;14:26:31;28;204,87
01.01.2019;14:26:37;34;222,30
01.01.2019;14:26:41;36;0,72
01.01.2019;14:26:44;4;260,21
01.01.2019;14:26:52;10;198,91
01.01.2019;14:26:58;30;0,91
01.01.2019;14:28:00;1;259,29
01.01.2019;14:28:00;3;10,26
01.01.2019;14:28:00;7;202,52
01.01.2019;14:28:00;9;2,90
01.01.2019;14:28:00;13;221,91
01.01.2019;14:28:00;15;9,44
01.01.2019;14:28:00;19;207,76
01.01.2019;14:28:00;21;4,91
01.01.2019;14:28:00;24;4,99
01.01.2019;14:28:00;25;202,17
01.01.2019;14:28:00;27;0,86
01.01.2019;14:28:00;31;222,53
01.01.2019;14:28:00;33;1,01
01.01.2019;14:28:01;18;11,86
01.01.2019;14:28:16;16;224,69
01.01.2019;14:28:22;12;5,01
01.01.2019;14:28:24;6;10,71
01.01.2019;14:28:27;22;211,31
01.01.2019;14:28:31;28;199,86
01.01.2019;14:28:37;34;224,38
01.01.2019;14:28:41;36;3,06
01.01.2019;14:28:44;4;263,76
01.01.2019;14:28:52;10;201,14
01.01.2019;14:28:58;30;2,60
01.01.2019;14:30:00;1;259,29
01.01.2019;14:30:00;2;-14,21
01.01.2019;14:30:00;3;10,26
01.01.2019;14:30:00;7;203,14
01.01.2019;14:30:00;8;5,04
01.01.2019;14:30:00;9;2,50
01.01.2019;14:30:00;13;221,45
01.01.2019;14:30:00;14;-11,54
01.01.2019;14:30:00;15;9,44
01.01.2019;14:30:00;19;209,23
01.01.2019;14:30:00;20;-7,56
01.01.2019;14:30:00;21;4,91
01.01.2019;14:30:00;24;7,88
01.01.2019;14:30:00;25;203,84
01.01.2019;14:30:00;26;-13,01
01.01.2019;14:30:00;27;0,86
01.01.2019;14:30:00;31;221,02
01.01.2019;14:30:00;32;-5,89
01.01.2019;14:30:00;33;1,01
01.01.2019;14:30:01;18;9,02
01.01.2019;14:30:05;17;-11,22
01.01.2019;14:30:12;5;-14,83
01.01.2019;14:30:16;16;218,71
01.01.2019;14:30:22;12;2,40
01.01.2019;14:30:24;6;10,78
01.01.2019;14:30:27;22;205,68
01.01.2019;14:30:31;28;208,76
01.01.2019;14:30:34;11;3,14
01.01.2019;14:30:37;34;224,41
01.01.2019;14:30:41;36;3,04
01.01.2019;14:30:43;23;-6,89
01.01.2019;14:30:44;4;259,62
01.01.2019;14:30:52;10;201,93
01.01.2019;14:30:53;35;-6,50
01.01.2019;14:30:55;29;-12,34
01.01.2019;14:30:58;30;3,22
01.01.2019;14:32:00;1;259,29
01.01.2019;14:32:00;3;10,26
01.01.2019;14:32:00;7;204,47
01.01.2019;14:32:00;9;2,50
01.01.2019;14:32:00;13;221,45
01.01.2019;14:32:00;15;9,44
01.01.2019;14:32:00;19;209,23
01.01.2019;14:32:00;21;4,91
01.01.2019;14:32:00;24;7,20
01.01.2019;14:32:00;25;203,84
01.01.2019;14:32:00;27;0,86
01.01.2019;14:32:00;31;221,02
01.01.2019;14:32:00;33;1,01
01.01.2019;14:32:01;18;8,83
01.01.2019;14:32:16;16;220,62
01.01.2019;14:32:22;12;3,17
01.01.2019;14:32:24;6;12,03
01.01.2019;14:32:27;22;205,21
01.01.2019;14:32:31;28;207,08
01.01.2019;14:32:37;34;221,52
01.01.2019;14:32:41;36;0,93
01.01.2019;14:32:44;4;263,95
01.01.2019;14:32:52;10;206,39
01.01.2019;14:32:58;30;2,06
01.01.2019;14:34:00;1;259,29
01.01.2019;14:34:00;3;8,64
01.01.2019;14:34:00;7;206,38
01.01.2019;14:34:00;9;1,72
01.01.2019;14:34:00;13;221,45
01.01.2019;14:34:00;15;9,44
01.01.2019;14:34:00;19;209,23
01.01.2019;14:34:00;21;4,91
01.01.2019;14:34:00;24;5,78
01.01.2019;14:34:00;25;203,84
01.01.2019;14:34:00;27;0,86
01.01.2019;14:34:00;31;220,43
01.01.2019;14:34:00;33;1,01
01.01.2019;14:34:01;18;9,04
01.01.2019;14:34:16;16;221,22
01.01.2019;14:34:22;12;2,63
01.01.2019;14:34:24;6;8,28
01.01.2019;14:34:27;22;205,73
01.01.2019;14:34:31;28;203,52
01.01.2019;14:34:37;34;223,28
01.01.2019;14:34:41;36;1,84
01.01.2019;14:34:44;4;262,71
01.01.2019;14:34:52;10;202,98
01.01.2019;14:34:58;30;3,00
01.01.2019;14:35:00;2;-14,21
01.01.2019;14:35:00;8;5,37
01.01.2019;14:35:00;14;-11,54
01.01.2019;14:35:00;20;-7,25
01.01.2019;14:35:00;26;-13,42
01.01.2019;14:35:00;32;-5,89
01.01.2019;14:35:05;17;-13,01
01.01.2019;14:35:12;5;-13,44
01.01.2019;14:35:34;11;5,02
01.01.2019;14:35:43;23;-6,29
01.01.2019;14:35:53;35;-6,05
01.01.2019;14:35:55;29;-12,46
01.01.2019;14:36:00;1;258,48
01.01.2019;14:36:00;3;8,64
01.01.2019;14:36:00;7;206,38
01.01.2019;14:36:00;9;1,72
01.01.2019;14:36:00;13;221,45
01.01.2019;14:36:00;15;9,44
01.01.2019;14:36:00;19;209,23
01.01.2019;14:36:00;21;4,91
01.01.2019;14:36:00;24;5,39
01.01.2019;14:36:00;25;203,84
01.01.2019;14:36:00;27;0,86
01.01.2019;14:36:00;31;218,51
01.01.2019;14:36:00;33;1,01
01.01.2019;14:36:01;18;11,71
01.01.2019;14:36:16;16;223,16
01.01.2019;14:36:22;12;3,41
01.01.2019;14:36:24;6;8,10
01.01.2019;14:36:27;22;212,39
01.01.2019;14:36:31;28;202,55
01.01.2019;14:36:37;34;222,77
01.01.2019;14:36:41;36;0,29
01.01.2019;14:36:44;4;259,10
01.01.2019;14:36:52;10;202,55
01.01.2019;14:36:58;30;3,57
01.01.2019;14:38:00;1;258,48
